transition,count,common_words
er pr,14,other professions, however propitiated, under prince
et of,14,set of, poet of, sheet of
or pr,14,or providing, for principles, for presentation
er pa,14,latter part, greater part, other passionate
is si,14,his side, his sisters, is situated
he br,14,he brought, the british, he bred
he we,14,the well, the weakness, the weekly
to lo,14,to look, to lord, to love
is fi,14,his first, his final, this file
ts we,14,attempts were, advertisements were, requirements we
en ad,14,between addison, when addison, magdalen addison
nd at,14,and at, mind at, found at
or di,14,or distributing, or distribute, for distinction's
ys th,14,says that, says the, says these
at wa,14,what was, that was, heat was
he ba,14,the battle, the basis, the balance
er on,14,either on, latter on, cover one
no ib,14,no ibid, no ib
ch co,13,church coleridge, such corruption, which compensated
in pr,13,in preparation, in prose, in proper
ny pa,13,any part, any particular, any party
ip of,13,commissionership of, authorship of, companionship of
al li,13,real life, moral lies, classical lines
ar to,13,appear to, scholar to, vulgar to
ll ha,13,will have, tickell had, will hardly
we ar,13,we are
of pl,13,of place, of pleasure, of plays
ay on,13,essay on, play on, away on
er re,13,other respects, ever read, whatever revolution
so fa,13,so far, so familiarised, so familiar
ar fr,13,far from, year from, dear friend
ry li,13,very little, country life, ordinary life
ar as,13,far as, particular as, singular as
nt wa,13,government was, entertainment was, account was
ge wh,13,knowledge which, passage which, language while
in su,13,in such, in substance, main support
nt hi,13,spent his, sent him, ancient history
al fo,13,zeal for, material for, allegorical forms
to ca,13,to carry, to caryll, hitherto calculated
of la,13,of late, of land, of language
er so,13,younger sons, writer so, latter soon
ry fo,13,tory fox, necessary for, literary forms
ir co,13,their common, their comedies, their country
nd go,13,and good, and go, and governments
ks an,13,works and, rocks and, monks and
ly su,13,voluntarily submitted, immediately surrounded, only superficial
is cr,13,his critical, his criticisms, his creed
of ta,13,of taste, of taking, of tautology
ue an,13,virtue and, true and, plague and
or it,13,for it, for its, for italy
ur th,13,honour the, honour that, ardour the
it co,13,it could, wit cowley, pit could
of wo,13,of words, of woman, of women
ht of,13,right of, thought of, knight of
me wh,13,me which, me who, time when
of ho,13,of honour, of holiness, of homer
or de,13,or destroy, for dead, tutor describe
ay of,13,way of, decay of, horseplay of
ce it,13,place it, acquaintance it, performance it
as di,13,was distinguished, was discontinued, as dizzy
or co,13,for copies, or conscientious, for conveying
ce be,13,difference between, correspondence between, resemblance between
on so,13,on some, upon some, composition soon
is wi,13,his wife, his will, cenis with
en co,13,women could, dryden composed, magdalen college
ve co,13,have come, have considered, have contained
as al,13,was always, was also, has also
th re,13,with regard, with repugnance, with religion
nt re,13,recent restoration, excellent remarks, continent returned
ed me,13,honoured methods, feed me, distinguished men
ks on,13,remarks on, works on, looks on
er fr,13,letter from, writer from, however from
er ho,13,charter house, her honour, collier however
at st,13,that steele, at starting, that strikes
ng al,13,among all, directing all, interesting also
nt wh,13,appointment which, accident wherein, movement which
ut an,13,but an, without any, without anything
ng ou,13,arising out, transcribing out, barring out
on pr,13,addison proceeded, instruction proved, adulation proceeded
ll co,13,well commingled, all copies, still connected
in st,13,in st, in study, latin store
de to,13,made to, monde to, ode to
nd by,13,and by, bound by, end by
he ju,13,the judgment, the judgments, the judges
to fi,13,to find, to fight, into five
nd ca,13,and cannot, and caused, and canals
he ev,13,the evidence, the evidences, he ever
so mu,13,so much
th ad,13,with addison, with admirable, with added
as ad,13,was addison's, neas addison, was adopted
re so,13,were so, were sold, are so
se he,13,because he, verse he, case he
ic th,13,public that, music that, music the
er su,13,under such, her supposed, under supervision
ou ma,12,you may, you mad
se it,12,because it, use it, license it
nd le,12,and letters, and learning, and left
ch in,12,which indeed, which invest, breach in
ce ha,12,correspondence has, thrice happy, experience had
en de,12,been delayed, been delineated, been deficient
an en,12,an english, an enemy, an englishman
al st,12,mercurial steele, val structure, unreal strained
ts wh,12,arguments which, dramatists who, poets who
ve al,12,above all, have already, congreve alone
ll to,12,all to, still to, well to
it wh,12,it who, habit which, wit which
at so,12,that some, great social, that so
rm an,12,form and, reform and, warm and
by an,12,by an, by any, by antiquarians
et th,12,forget the, poet than, forget that
od of,12,period of, method of, neighbourhood of
is ta,12,his task, his taste, is tacitly
he hu,12,the humour, the human, the husband
to tr,12,to treat, to translate, to transact
as if,12,as if
ke of,12,duke of, dislike of, sake of
nd af,12,and after, and afterwards, and affected
is im,12,his imagination, is impossible, this improvement
is is,12,this is, paris is
es wa,12,houses was, describes was, eyes was
nd fr,12,and from, and frivolous, and friendships
ed mo,12,severed modern, decided moral, coincided most
on fr,12,convulsion fresh, election from, lamentation 'frail
nd ev,12,and even, and every, second everything
we fi,12,we find
ds wh,12,words which, shepherds whose, leads where
he ce,12,he certainly, the ceremonial, the ceiling
re it,12,where it, before its, literature it
en at,12,been at, when at, seen at
ry ge,12,country gentleman, country gentlemen, military gentlemen
ey th,12,coverley the, coverley though, d'urfey the
as ch,12,was chosen, was charged, as chaplains
of bo,12,of both, of books, of boileau
ts he,12,its height, its headquarters, scots he
of ro,12,of rosamond, of rome, of rocks
re se,12,mere sectarian, are sent, are severally
ng no,12,baiting not, having no, having now
ad re,12,had recently, had returned, had read
nd en,12,and enthusiasm, and entirely, and enchanted
he id,12,the idea, the ideal, the ideas
ur an,12,honour and, favour and, humour and
er bu,12,tatler but, order but, other but
ey an,12,cowley and, wycherley and, coverley and
as sh,12,as she, was shown, as shown
as do,12,was doubtless, as don, was done
es ou,12,newes out, furnishes out, separates our
ur ow,12,our own, your own
he at,12,the atmosphere, the attention, the athenian
ir ow,12,their own
to it,12,to its, to it, cato it
to ar,12,to arouse, to argue, to arbuthnot
at ma,12,at magdalen, that made, that manner
on al,12,on all, upon all, imagination alternately
ly of,12,meanly of, favourably of, italy of
er at,12,laughter at, however attempting, writer at
nd un,12,and under, and universities, and unfrequented
be fo,12,be found, be fond, be founded
ty as,12,morality as, society as, vitality as
ce on,12,influence on, spence on, vice on
ly by,12,only by, merely by, truly by
le as,12,pile ascending, steele as, valuable as
rt to,12,effort to, support to, art to
ly on,12,only one, partly on, alternately on
er si,12,letter signed, other side, either side
at ox,12,at oxford
of br,12,of british, of brunswick, of brutus
gh an,12,marlborough and, high and, through an
nd po,12,and pope, and politeness, and powers
ng me,12,young men, leading men, seeing me
at de,12,great deal, that death, that desperate
is gr,12,this great, his grave, is grown
as pa,12,as part, has passed, was passed
ng st,12,intermitting starts, falling state, wandering steps
is ti,12,his time, this time
ly ad,12,readily admitted, sufficiently admired, curiously adorned
ay in,12,play in, stay in, day in
im he,12,him he, him hence, blenheim he
gh he,12,though he, though her, sigh heard
or so,12,for some, poor souls, or sorrow
ht in,12,right in, brought into, copyright in
im by,12,him by
lf of,12,behalf of, himself of, half of
ng ac,12,licensing act, providing access, becoming acquainted
nd ar,12,and are, and art, and artistic
er lo,12,wonder lost, rather longer, never lose
ll hi,12,all his, till his, tell him
ce fo,12,allowance for, france for, place for
ws th,12,shows that, shows the, news the
in ex,12,in existence, certain extravagance, aikin expresses
of jo,12,of journals, of john, of johnson's
nd if,12,and if, refund if, end if
is ha,12,dennis had, this happy, his happiest
wn to,12,shown to, own to, unknown to
ng is,11,nothing is, encoding iso, meaning is
en by,11,written by, stephen byron, given by
ll ma,11,all matters, well marked, will make
on ch,11,bacon church, restoration chapter, education chapter
nd sp,11,and spectator, and speak, and sprightly
ne wh,11,one who, shrine where, mine which
nd ch,11,and character, and characteristic, and chaplain
in lo,11,in london, in love, in locations
om hi,11,from his, from him
lf th,11,itself the, himself the, himself that
ns li,11,addison's life, johnson's life, addison's lifetime
st po,11,most popular, satirist pope, first post
om it,11,from it, from italy, from its
le he,11,while he, mandeville he, indefeasible hereditary
nd ta,11,and taste, and taking, land take
to at,11,to attend, to attack, to attain
an im,11,an impartial, an imprescriptible, an imperceptible
is ce,11,is certainly, his censure, is certain
ng at,11,looking at, travelling atwell, arousing at
ol of,11,school of, control of, symbol of
at we,11,that were, that we, that well
at al,11,at all, that all, that almost
to pu,11,to publish, to pull, to put
to do,11,to do, to donate, to domestic
dy of,11,body of, study of, lady of
as po,11,as possible, was possible, was pointed
ht be,11,might be, brought before, thought better
ed re,11,revealed religion, spirited resistance, unexplained reason
is al,11,is also, is altogether, is alleged
to po,11,to pope, to political, to posts
ed un,11,remained untouched, wandered unawares, prevailed under
re ha,11,there had, superstructure had, tenure had
ns on,11,observations on, reflections on, institutions on
em an,11,them and, them an, system and
